"","link","oraciones","has_key"
"425","https://www.lavoz.com.ar/ciudadanos/laura-alonso-alemany-hay-que-mostrar-mas-mujeres-referentes/","disertarán expertas en aprendizaje profundo big data periodismo de datos y mujeres de empresa que trabajan con ciencia de datosinscripción",TRUE
"426","https://www.lavoz.com.ar/negocios/llega-a-super-de-cordoba-marca-notco-comida-algoritmica-que-sabe-como-tradicional/","4sucesosbrutal robo en carlos paz ataron y torturaron dos horas a una mujer y le sustrajeron más de $ 10 millones5googletagcmdpushfunction  googletagdisplaycaja6 facebooktwitterwhatsappflorencia ripollmartes 17 de noviembre de 20200001hsla startup nacida en chile usa inteligencia artificial para alimentos como heladosaderezos o carnes con gustos tradicionalespero sin componente animalcaptó la atención de jeff bezosel dueño de amazonque la invirtió con su fondoya vende en chilebrasil y estados unidosy ahora en córdobalucen saben y huelen como helado leche mayonesa o hamburguesas de carne tradicionales pero ninguno de estos alimentos contiene ingredientes de origen animal sino fórmulas novedosas diseñadas con inteligencia artificial a partir de vegetalesasí son los productos de notco una startup nacida en chile hace cuatro años que viene liderando la avanzada foodtech en américa latina proceso que con la aplicación de tecnologías como big data internet de las cosas e inteligencia artificial está transformando el modo en que se producen los alimentosgoogletagcmdpushfunction  googletagdisplaycaja2 fundada en santiago de chile por karim pichara matías muchnik y pablo zamora foto la empresa consiguió reunir este año sólo en su última ronda de inversiones 85 millones de dólares para apalancar su crecimiento en especial en estados unidos15 ideas de negocios innovadoras que crecen en el mundouno de sus inversores es jeff bezos el creador de amazon a través de su fondo bezos expeditionscon sus líneas notburger noticecream notmilk y notmayo la compañía viene creciendo en forma sostenida en chile estados unidos brasil y argentina y ahora llegó al segmento de retail masivo en córdobagoogletagcmdpushfunction  googletagdisplaycaja3 sus directivos revelaron que los productos ya pueden conseguirse en carrefour disco y walmart y también en dietéticas de la ciudad de córdobaen el caso de notburguer una hamburguesa con el sabor y la textura de la carne pero hecha en base a proteínas de arvejas y arroz aceite de coco y otros ingredientes vegetales también se ofrece lista para consumir en el local gastronómico hoppiness club de nueva córdoba como la opción notburguer en su menúel algoritmo giuseppelos científicos de notco y cofundadores de la compañía karim pichara cto doctor en ciencias de la computación y experto en campos como machine learning y data science y pablo zamora cso doctor en biotecnología y experto en genómica de plantas desarrollaron junto a matías muchnick ceo y emprendedor impulsor de la idea un algoritmo único y una extensa base de datos sobre diversos ingredientes vegetales a los que recurren para desarrollar sus productosgoogletagcmdpushfunction  googletagdisplaycaja4 este algoritmo bautizado por la empresa como giuseppe analiza los alimentos a nivel estructural y luego cruza la información con diferentes fuentes para identificar los patrones que permiten detectar qué plantas deberían combinarse para replicar el producto deseado y sus propiedades",TRUE
"427","https://www.lavoz.com.ar/negocios/la-cantidad-de-cronos-fabricados-en-cordoba-ya-supero-toda-la-produccion-de-2020/","el grupo automotriz destacó además el buen desempeño en el exterior ya que exportó en los primeros seis meses del año 19738 unidades 267 por ciento más que lo realizado en el año 2020googletagcmdpushfunction  googletagdisplaycaja2 visita de kulfaslos datos fueron brindados hoy en el marco de la visita a su planta en el barrio de ferreyra del ministro de desarrollo productivo de la nación matías kulfas y del secretario de industria ariel schaledurante su visita los funcionarios del gobierno fueron acompañados por martín zuppi presidente de fca y rodrigo perez graziano director institucional de stellantis argentinatambién participaron de la visita el secretario de las pymes y los emprendedores guillermo merediz y otros funcionarios de áreas del estado relacionadas a la industriagoogletagcmdpushfunction  googletagdisplaycaja3 las autoridades nacionales realizaron un recorrido por la planta donde se presentaron algunos proyectos de innovación aplicados a la producción del cronos como tecnologías basadas en inteligencia artificial big data machine learning internet de las cosas realidad virtual y realidad aumentadatenemos algo para ofrecertecon tu suscripción navegás sin límites accedés a contenidos exclusivos y mucho más",TRUE
"428","https://www.lavoz.com.ar/espacio-publicidad/licenciatura-en-antropologia-organizacional-la-nueva-profesion-fundamental-en-empresas-e-instituciones/","es por eso que siglo 21 cuenta con una amplia experiencia en estas disciplinas permitiendo que las y los estudiantes adquieran los conocimientos necesarios para convertirse en profesionales y líderes reflexivos críticos y propositivosgoogletagcmdpushfunction  googletagdisplaycaja5 antropólogas y antropólogos obtienen información que los big data pasan por alto especialmente en relación al papel que juegan los productos en la vida de las personas y es por ello que son tan buscados",TRUE
"429","https://www.lavoz.com.ar/negocios/la-cantidad-de-cronos-fabricados-en-cordoba-ya-supero-toda-la-produccion-de-2020/","el grupo automotriz destacó además el buen desempeño en el exterior ya que exportó en los primeros seis meses del año 19738 unidades 267 por ciento más que lo realizado en el año 2020googletagcmdpushfunction  googletagdisplaycaja2 visita de kulfaslos datos fueron brindados hoy en el marco de la visita a su planta en el barrio de ferreyra del ministro de desarrollo productivo de la nación matías kulfas y del secretario de industria ariel schaledurante su visita los funcionarios del gobierno fueron acompañados por martín zuppi presidente de fca y rodrigo perez graziano director institucional de stellantis argentinatambién participaron de la visita el secretario de las pymes y los emprendedores guillermo merediz y otros funcionarios de áreas del estado relacionadas a la industriagoogletagcmdpushfunction  googletagdisplaycaja3 las autoridades nacionales realizaron un recorrido por la planta donde se presentaron algunos proyectos de innovación aplicados a la producción del cronos como tecnologías basadas en inteligencia artificial big data machine learning internet de las cosas realidad virtual y realidad aumentadatenemos algo para ofrecertecon tu suscripción navegás sin límites accedés a contenidos exclusivos y mucho más",TRUE
"430","https://www.lavoz.com.ar/opinion/comenzo-una-nueva-era/","también con los avances tecnológicos emergentes en varios campos como los smartphones la robótica la inteligencia artificial la nube la automatización la nanotecnología la computación cuántica la biotecnología la internet de las cosas las impresoras 3d las criptomonedas los algoritmos la big data los drones y los vehículos eléctricos y autónomosgoogletagcmdpushfunction  googletagdisplaycaja3 la multiplicación y la concentración de la riqueza se exhiben en el crecimiento de las nuevas megaempresas como amazon apple microsoft google facebook uber y las petroleras sauditas y en los cambios en los empleos que generaronlos devastadores incendios ocurridos en australia en el amazona y en california produjeron daños irreparables",TRUE
"431","https://www.lavoz.com.ar/espacio-publicidad/licenciatura-en-antropologia-organizacional-la-nueva-profesion-fundamental-en-empresas-e-instituciones/","es por eso que siglo 21 cuenta con una amplia experiencia en estas disciplinas permitiendo que las y los estudiantes adquieran los conocimientos necesarios para convertirse en profesionales y líderes reflexivos críticos y propositivosgoogletagcmdpushfunction  googletagdisplaycaja5 antropólogas y antropólogos obtienen información que los big data pasan por alto especialmente en relación al papel que juegan los productos en la vida de las personas y es por ello que son tan buscados",TRUE
"432","https://www.lavoz.com.ar/deportes/futbol/para-el-asombro-las-cinco-estadisticas-mas-impresionantes-de-lionel-messi/","hay números para trazar la inmensidad de este futbolista argentino que es leyenda por sus goles en barcelona y en la selección argentinay si hay alguien que le puso big data a la fabulosa carrera de messi ese fue el periodistas holandés ramon min así sin tilde en la o",TRUE
"433","https://www.lavoz.com.ar/negocios/lanzan-en-cordoba-netflix-de-alimentos-congelados/","por ejemplo todos los productos de pollo están hechos 100 por ciento de pechuga no usamos otros ingredientes ni extensores que utiliza la industria para bajar costos agregó rouillonel otro vertical de innovación está relacionado con la forma de producir los alimentos la foodtech cuenta con un equipo de i+d que se dedica exclusivamente al diseño de nuevos y mejores productos utilizando big data e inteligencia artificialgoogletagcmdpushfunction  googletagdisplaycaja4 en este sentido la más reciente innovación de la compañía es la friburger una hamburguesa veggie que recrea el sabor la textura y el color de una hamburguesa de carne y próximamente lanzarán los frinuggets son bocaditos crocantes veggie que replican la experiencia de los nuggets de pechuga de pollo",TRUE
"434","https://www.lavoz.com.ar/vos/escena/en-ambar-fantomatica-de-objetos-el-arte-que-nace-de-la-opresion/","los objetos aparecen en las distintas escenas en las que el hombre vive atravesado por la big data la información comenta el director de en ámbar",TRUE
"435","https://www.lavoz.com.ar/politica/maria-eugenia-vidal-la-politica-mas-influyente-en-medios-digitales-de-argentina/","llega más lejos que ninguna políticadetrás de vidal aparecen gabriela michetti cristina fernández de kirchner y en el cuarto lugar en un puesto que quizá sorprenda patricia bullrichgoogletagcmdpushfunction  googletagdisplaycaja2 les siguen elisa carrió maría josé lubertino graciela ocaña victoria donda margarita stolbizer y carolina staneylos datos corresponden al estudio las 10 mujeres más influyentes de la política argentina en medios digitales realizado por la consultora reputación digital especialista en big data e inteligencia artificial que trabajó sobre 4500000 menciones en redes sociales internet y recorte digitalsegún explica josé norte sosa director de la consultora la muestra se tomó con robots que extrajeron en internet incluyendo redes sociales públicas las expresiones regulares nombre y apellido del personaje analizado junto con sus redes sociales principales twitter y facebook",TRUE
"436","https://www.lavoz.com.ar/espacio-publicidad/frizata-llega-a-cordoba-con-alimentos-congelados-unicos-de-calidad-y-con-venta-li/","por ejemplo todos los productos de pollo están hechos 100 de pechuga no usamos otros ingredientes ni extensores que utiliza la industria para bajar costos afirma rouillonel otro vertical de innovación está relacionado con la forma de producir los alimentos la foodtech cuenta con un equipo de i+d que se dedica exclusivamente al diseño de nuevos y mejores productos utilizando big data e inteligencia artificialgoogletagcmdpushfunction  googletagdisplaycaja3 la clave es revolucionar la forma de comprar y consumir los alimentos de todos los días",TRUE
"437","https://www.lavoz.com.ar/vos/tv/el-streaming-alternativo-como-funcionan-las-plataformas-de-nicho/","para llegar al público interesado usan desde pauta publicitaria en redes hasta acuerdos con influencers interesados en el cine alternativo como también big data y un trabajo con el diseño del sitio",TRUE
"438","https://www.lavoz.com.ar/ciudadanos/milagro-teruel-desde-metcba-trabajamos-con-ninas-en-despertar-de-vocaciones-cientificas/","según el estudio las brechas de género en la producción científica iberoamericana de la organización de estados iberoamericanos para la educación la ciencia y la cultura oei para 2020 habrá medio millón de puestos de trabajo en áreas como big data inteligencia artificial o ciberseguridad",TRUE
"439","https://www.lavoz.com.ar/negocios/abrio-primer-co-cooking-tiene-8-marcas-y-24-en-espera/","el formato se apoyado en el uso de una plataforma digital propia que integra sistemas de gestión manejo de grandes volúmenes de datos big data e inteligencia artificialasí el espacio ubicado en duarte quirós 77 ofrece a sus ocupantes blimpers en la jerga del proyecto la posibilidad de alquilar por un lapso mínimo de seis meses una cocina con todo lo necesario para montar un negocio de delivery de comidagoogletagcmdpushfunction  googletagdisplaycaja2 sobre eso blimp les brinda un sistema de gestión de base digital que canaliza los pedidos que recibe y despacha el comercio procesa y centraliza el uso de las aplicaciones de entrega como rappi pedidosya y uber eats con quienes ya tiene convenio y permite administrar la facturación y todas las funciones que el comercio debe resolver en paralelo a la tarea de cocinara la vez el lugar tiene un mostrador central de recepción y entrega de pedidos y provee la limpieza diaria de las cocinasen definitiva la marca que ingresa como inquilina sólo debe preocuparse de comprar los insumos y cocinar",TRUE
"440","https://www.lavoz.com.ar/espacio-de-marca/ford-presento-las-ultimas-novedades-de-la-familia-de-pick-ups-raza-fuerte/","foto media fordgoogletagcmdpushfunction  googletagdisplaycaja3 para completar la familia y cerrar con una imagen final imponente no podían faltar la versátil ranger la pickup mediana producida en planta pacheco y sinónimo de robustez tecnología y seguridad la icónica f150 con su sofisticado diseño y la extrema ranger raptora su vez ford argentina compartió los avances de la transformación que está atravesando su centro industrial obras que forman parte del plan de inversión de 580 millones de dólares destinado a la fabricación de la próxima generación de ranger en 2023 para sus clientes en latinoamérica y que incluye a su vez una importante inversión para el desarrollo de autopartes localesesta modernización la más importante que planta pacheco haya atravesado en sus 60 años de historia añadirá procesos de clase mundial que la llevarán hacia la manufactura 40 con aún mayores estándares de calidad y eficiencia transformación que asimismo viene acompañada de un importante cambio cultural y digital necesario para cultivar un ecosistema emprendedor en cada área del negocio incorporando tecnologías con propósito para convertir a planta pacheco en un centro industrial hiperconectado y ágil funcional al big data y con una mentalidad dinámica y versátilgoogletagcmdpushfunction  googletagdisplaycaja4 la deportiva y robusta nueva f150 raptor offroad",TRUE
"441","https://www.lavoz.com.ar/ciudadanos/carreras-del-siglo-21-aun-lejos-de-ser-masivas/","pero en donde se nota un aumento mayor es en aquellas carreras que podríamos considerar no tradicionales ingeniería ambiental ingeniería biomédica ingeniería de computación licenciatura en computación y la diplomatura en big data de famaf",TRUE
"442","https://www.lavoz.com.ar/ciudadanos/carreras-del-siglo-21-aun-lejos-de-ser-masivas/","sin embargo aún tienen pocos estudiantes y su alumnado representa una pequeña parte de la matrícula total de la uncterzariol informa que las carreras relacionadas con ingeniería ambiental o big data han experimentado un crecimiento exponencial en el interés de los preinscriptos de este añosegún la información estadística ingeniería en computación creció el 2505 por ciento entre 2001 y 2018 85 ingresantes en 2001 y 298 en 2018",TRUE
"443","https://www.lavoz.com.ar/negocios/evolucion-cuatro-modelos-de-transformacion-digital-en-cordoba/","y para entenderlo y entrar en el abanico de sus consumos aplica las tecnologías y las herramientas de la llamada cuarta revolución industrial computación en la nube inteligencia artificial big data análisis de grandes volúmenes de datos internet de las cosas iot en inglés aplicaciones para móviles y metodologías ágiles entre otrasampliar vínculosuno de los principales referentes locales es naranja con un punto de quiebre en 2017 cuando sacó de su nombre la palabra tarjeta por entender que el negocio ya no pasaba solamente por el plástico sino por ampliar los vínculos con sus usuarios a través de nuevos productos y servicios financieros y no financieros",TRUE
"444","https://www.lavoz.com.ar/negocios/empleo-nuevos-puestos-de-trabajo-que-les-cuesta-cubrir-empresas/","está integrado al directoriogerente de equidad es el encargado de incluir e implementar el tema de la diversidad y equidad en las políticas de reclutamiento y selección capacitación y desarrollo políticas de compensaciones y políticas de línea de carrera y sucesión de la empresagoogletagcmdpushfunction  googletagdisplaycaja5 jefe de desarrollo digital es el responsable de la adopción de tecnologías digitales y del proceso de transformación digitalotras demandasconsultores de empresas destaca que si bien el segmento de la tecnología de la información y comunicación big data desarrolladores programadores analistas de información o seguridad informáticas lidera la demanda profesional hay perfiles tradicionales que siguen siendo requeridos",TRUE
"445","https://www.lavoz.com.ar/tendencias/mas-de-100-empresas-locales-inician-el-camino-hacia-la-digitalizacion/","se trata de un estudio mediante el cual se obtiene un conocimiento sobre los procesos productivos de la organización a partir de un relevamiento en campo que permite identificar y focalizar un problema u oportunidad que puede ser abordado desde un proyecto cuya solución implique incorporación y explotación tecnológica además de recomendaciones para avanzar en el camino de la mejora continuagoogletagcmdpushfunction  googletagdisplaycaja4 la asistencia se brindará a través de un experto 40 quien tendrá a cargo la elaboración del proyecto de adopción tecnológicafinalmente las empresas podrán acceder a una línea de crédito del banco de córdoba específicamente diseñada para acompañar este proceso de actualización tecnológicagoogletagcmdpushfunction  googletagdisplaycaja5  proyectos de software y hardware tasas fijas y en pesos monto a financiar según proyecto sin gastos de otorgamiento fondo asignado $ 100000000tecnologías para la transformaciónla finalidad es que las pequeñas y medianas empresas pymes logren un nivel de digitalización en sus procesos productivos que esté al nivel que exige la cuarta revolución industrial para poder acceder a grandes cantidades de datos en tiempo real y tomar mejores decisiones a efectos de posicionarse como opciones competitivas en el mercadofabricación aditiva robótica colaborativa herramientas de planificación de la producción inteligencia artificial ia realidad virtual rv y aumentada gamificación simulación de procesos inteligencia operacional iot internet de las cosas big data cloud computing ciberseguridad la nano y biotecnología o la computación cuántica son algunas de las nuevas tecnologías que promueven el desarrollo y crecimiento exponencialpromover el flujo de capital emprendedor tanto por dentro y por fuera de la provincia de córdoba es lo que brinda la implementación de estas nuevas tecnologías o sistemas digitales que potencian las capacidades de las industrias en sus procesos de producciónen este marco el ministerio de ciencia y tecnología del gobierno de la provincia se ubica a la vanguardia de las actuales necesidades de los emprendimientos y viene llevando a cabo diversas iniciativas que colaboran con la digitalización de las empresas para que logren avanzar mediante la innovacióntenemos algo para ofrecertecon tu suscripción navegás sin límites accedés a contenidos exclusivos y mucho más",TRUE
"446","https://www.lavoz.com.ar/tecnologia/metaverso-una-sociedad-paralela/","así la acreditación de la identidad de los usuarios o el registro de las propiedades digitales en ese nuevo universo virtual es terreno de gran interés para la tecnología de cadena de bloquesmeta facebook considera la toxicidad y la seguridad riesgos existenciales para el metaversotambién las técnicas de procesamiento masivo de datos big data permitirán a las compañías conocer el comportamiento hábitos gustos y tendencias de los avatares y en consecuencia de los correspondientes consumidores a los que representan",TRUE
"447","https://www.lavoz.com.ar/vos/tv/homeland-un-gran-final-con-las-democracias-en-peligro/","y un elenco sorprendente tanto en la agobiada presidenta de los estados unidos elizabeth keane como el comunicador brett okeefeatentos a los spoilerseste séptimo homeland giró en torno a la grieta al big data a las fake news al manejo de la opinión pública a las intrigas de gobierno al mejor estilo house of cards y con un enemigo operando con las propias armas de los estados unidos dentro del país con sus redes con sus medios con sus posverdadesgoogletagcmdpushfunction  googletagdisplaycaja2 el actor inglés jake weber en el papel del revulsivo okeefe se había lucido en la segunda mitad de la sexta temporada fue otra vez uno de los puntos más altos lamentablemente abandonado a su suerte cuando el enemigo y la historia se mudaron hacia otra parte",TRUE
"448","https://www.lavoz.com.ar/negocios/datos-y-algoritmos-para-vender-mejor/","entonces apalancado en el modelo de big data y descuentos que tenemos genero combos de productos que te resulten útiles y atractivos y te los muestro a través de nuestra app",TRUE
"449","https://www.lavoz.com.ar/negocios/datos-y-algoritmos-para-vender-mejor/","estamos enfocados en big data y machine learning todos nuestros desarrollos son in house internos apunta",TRUE
"450","https://www.lavoz.com.ar/negocios/evolucion-de-telecom-hacia-un-ecosistema-digital-y-brazo-de-talento-cordobes/","ya migró más de cinco millones de clientes móviles de 300 localidades a esta plataforma y prevé incorporar a la totalidad en los próximos mesesa la nubetambién comenzó el movimiento hacia una estrategia multicloud híbrida un punto sensible para los aplicativos clave del negociollevar a todo el grupo a la nube como se conoce a la red de servidores virtuales en internet implicó tecnologías innovadoras como big data y analytics procesamiento de grandes volúmenes de datos conocer las necesidades y preferencias y mejorar la experiencia de los clientes en tiempo real inteligencia artificial y la simplificación de los productos digitalesa su vez renovó su plataforma de comercio electrónico su página y canales en internet las aplicaciones y las redes socialesen forma paralela incorporó servicios financieros y sumó nuevos productos a flow entre ellos juegos plataformas y músicapor último también avanza en internet de las cosas iot por sus siglas en inglés que permite conectar a la red a dispositivos aparatos y otras tecnologías para lograr un uso más eficiente",TRUE
"451","https://www.lavoz.com.ar/vos/tv/las-series-el-universo-que-mejor-reflejo-este-futuro/","la empresa incite y el sistema rehoboam que emula al big data se anticipan cruciales en el arco argumental a la vez que el resto de personajes va trazando su camino con la estructura coral que caracteriza a la serie",TRUE
"452","https://www.lavoz.com.ar/negocios/valor-de-personas-en-era-digital/","venimos de revoluciones industriales en las cuales la automatización era el foco pero no nos preguntábamos cómo incluir acompañar o acercar a la persona a este cambioparece raro apuntar a las personas en la era de la robotizaciónes que hoy las máquinas nos dan las respuestas big data en tiempo real pero es el humano el que se hace las preguntas sobre qué está arrojando ese dato",TRUE
"453","https://www.lavoz.com.ar/espacio-de-marca/como-es-trabajar-en-una-empresa-tecnologica-centrada-en-el-bienestar-de-las-personas/","frente a este escenario la empresa actualmente está buscando nuevos talentos dentro del área digital desarrolladores de softwaregoogletagcmdpushfunction  googletagdisplaycaja5  analistas de big data y analytics especialistas en productos y servicios vinculados a áreas tecnológicaspara aplicar a las búsquedas vigentes te invitamos a registrarte en el sitio web de la empresa httpsapexamericacomsumateapex américa es un next generation bpo  cx partner que se ocupa de diseñar implementar y gestionar las mejores experiencias en diferentes canales de atención para los usuarios de sus clientes utilizando los mejores servicios basados en tecnología",TRUE
"454","https://www.lavoz.com.ar/mundo/avance-de-ultraderecha-puede-llegar-argentina/","con herramientas de comunicación no tradicionales como big data redes sociales y mensajería instantánea pueden generar mensajes para grupos concretos y convencerte de que van a defender tus valores dice franco delle done especialista argentino en comunicación política de la freie universität berlín coautor del libro factor afd y creador del blog elecciones en alemania eleccionesenalemaniacomgoogletagcmdpushfunction  googletagdisplaycaja2 en un dominó de piezas dispares que dejó atónitos a los encuestadores un partido pequeño nuevo incorrecto y apologético del nazismo llamado afd consiguió que más del 10 por ciento de la comedida sociedad alemana los votara en 2017",TRUE
"455","https://www.lavoz.com.ar/politica/en-2041-no-se-podran-vender-mas-autos-a-combustion-en-argentina-que-dice-el-proyecto-de-ley-de-movilidad-sustentable/","<U+0001F4CD> oportunidad de producir externalidades y difundir nuevas tecnologías producir baterías para otras aplicaciones utilizar nuevos materiales livianos diseñar sistemas de gestión de transporte con big data aplicar inteligencia artificial al transporte público y de cargas etc",TRUE
"456","https://www.lavoz.com.ar/negocios/motmi-una-iniciativa-de-rehabilitacion-virtual/","con el advenimiento de la tecnología de inteligencia artificial big data blockchain cada vez van a empezar a automatizarse más procesos y van a desaparecer muchas profesiones",TRUE
"457","https://www.lavoz.com.ar/ciudadanos/supercomputadora-cordobesa-9-datos-sobre-serafin-la-mas-potente-del-pais/","se aplica para inteligencia artificia aprendizaje automático de computadores y big datawolovick recuerda a microvax que funcionó en el observatorio astronómico en 1986 era a todas luces una supercomputadora para ese momento",TRUE
"458","https://www.lavoz.com.ar/negocios/que-esta-cambiando-en-shoppings/","la universidad católica en tanto usa metros en el paseo general pazsorpresas low cost inyectar el anabólico constante de novedad que demanda el consumidor es un desafío para estas grandes estructuras que tienen en la sistematicidad el modo de manejar su escalapero la baja de demanda es un motor de la creatividad y de nuevos formatos locales pop up temporales como el de benito fernández con productos en descuento en córdoba shopping el corredor de outlets premium que impulsa el paseo rivera o el espacio de ferias y outlets temporales que habilitó patio olmos en su tercer pisoademás de impulsar ventas y circulación de gente son un modo de incorporar novedad a bajo costo para los centros comercialesescanear al clientecon diverso ritmo los shoppings suman tecnología para monitorear el comportamiento de sus clientes desde por qué puerta ingresan hasta qué compran y poder fidelizarloslos servicios de wifi gratis que muchos brindan son una puerta de acceso a ese mundocórdoba shopping se prepara para aplicar un sistema bajado por irsa su propietaria en el marco de un acuerdo con microsoftusa inteligencia artificial y big data para analizar e integrar datos de su público obtenidos de muy diversas fuentes además de mejorar la experiencia de compramy card su tarjeta de beneficios y descuentos con 27 mil usuarios será eje de ese procesonuevocentro por su parte ya colocó un sistema de sensores en sus ingresos y este año lanzará una app aplicación que le permitirá el monitoreo del hábito de sus visitantes además de ofertas personalizadasconsumo retracción cómo fue julio en los centros comerciales del gran córdoba991  en baja",TRUE
"459","https://www.lavoz.com.ar/negocios/cordoba-premio-a-las-empresas-exportadoras-2021/","exporta su producción a bolivia ecuador paraguay perú uruguay chile nicaragua y costa ricarecibieron el premio luis demaría y fernando giraudogestión del conocimiento vatesla compañía se dedica al desarrollo de software testing calidad y una fuerte actividad de innovación y desarrollogoogletagcmdpushfunction  googletagdisplaycaja5 desde 1991 se enfoca en proveer productos y servicios de la tecnología de la información a medianas y grandes compañías siempre bajo los más estrictos procesos de desarrollo de softwaredesde las oficinas centrales en córdoba y con centros operativos en buenos aires santiago de chile y estados unidos provee soluciones tecnológicas en forma global a los clientes internacionales desde hace 30 añoslos servicios son vanguardistas e incluyen las últimas tecnologías como la robótica la inteligencia artificial machine learning big data iot computer visión real time analytics y mucho másla inserción comercial al exterior está vinculada a la exportación de servicios de software a empresas estadounidenses mediante una novedosa estrategia de marketing digital basado en cuentasrecibió la distinción mario barra y facundo vialeinternacionalización jaque productorase enfoca en el desarrollo y producción de contenidos audiovisuales para diferentes audiencias y plataformas con más de 15 años en el mercado nacional e internacional",TRUE
"460","https://www.lavoz.com.ar/vos/tv/el-creador-de-netflix-en-argentina-los-secretos-detras-del-exito-de-la-plataforma/","y la realidad es que en la actualidad toda esa big data es poder",TRUE
"461","https://www.perfil.com/noticias/opinion/big-data-y-desconfianza-con-los-gobiernos.phtml","empresas como netflix o amazon aprovecharon aún más su almacenamiento de big data para predecir el comportamiento de los consumidores y actuar en consecuencia",TRUE
"462","https://www.perfil.com/noticias/opinion/big-data-y-desconfianza-con-los-gobiernos.phtml","se están dando cuenta poco a poco de que con el uso de big data pueden reaccionar mucho más rápido ante las crisis económicas identificando los comportamientos de productores y consumidores",TRUE
"463","https://www.perfil.com/noticias/opinion/big-data-y-desconfianza-con-los-gobiernos.phtml","sin embargo muchos gobiernos no digitalizados no cambiarán de la noche a la mañana como sostiene fernando reis estadístico de big data en la comisión europea",TRUE
"464","https://www.perfil.com/noticias/opinion/big-data-y-desconfianza-con-los-gobiernos.phtml","en cuanto al uso de big data por parte de los gobiernos aunque lento se ha producido un cambio",TRUE
"465","https://www.perfil.com/noticias/opinion/big-data-y-desconfianza-con-los-gobiernos.phtml","el impacto más notable surge de la incapacidad de las instituciones estadísticas nacionales de seguir haciendo encuestas sobre el terreno lo que provocó un fuerte incentivo para buscar otras fuentes de información como el big data  comenta reis a perfil",TRUE
"466","https://www.perfil.com/noticias/opinion/big-data-y-desconfianza-con-los-gobiernos.phtml","el proceso de utilización del big data es mucho más lento de lo que pensamos por varias razones",TRUE
"467","https://www.perfil.com/noticias/opinion/big-data-y-desconfianza-con-los-gobiernos.phtml","aunque se ha demostrado que el uso del big data ayuda a la toma de decisiones crea mejores modelos y proporciona mejores estadísticas",TRUE
"468","https://www.perfil.com/noticias/opinion/big-data-y-desconfianza-con-los-gobiernos.phtml","estonia o singapur son los ejemplos perfectos de administración electrónica ya digitalizada antes de la pandemia y preparada para utilizar el big data pero la mayoría de los demás países no están en sintonía con este espíritu",TRUE
"469","https://www.perfil.com/noticias/opinion/big-data-y-desconfianza-con-los-gobiernos.phtml","además de la confianza que los ciudadanos deben tener en su gobierno el uso de big data requiere nuevas habilidades",TRUE
"470","https://www.perfil.com/noticias/opinion/big-data-y-desconfianza-con-los-gobiernos.phtml","a diferencia de los datos que utilizábamos antes el big data son datos de alta dimensión que requieren mucho análisis afirma reis",TRUE
"471","https://www.perfil.com/noticias/opinion/big-data-y-desconfianza-con-los-gobiernos.phtml","el big data tiene un propósito y un valor pero si se utiliza de forma incorrecta puede ser muy perjudicial para las personas",TRUE
"472","https://www.perfil.com/noticias/opinion/big-data-y-desconfianza-con-los-gobiernos.phtml","los individuos especialmente en europa se preocupan por su privacidad y seguridad lo que los hace ser reacios al uso de big data por parte de gobiernos y bancos centrales",TRUE
"473","https://www.perfil.com/noticias/opinion/big-data-y-desconfianza-con-los-gobiernos.phtml","en eurostat se han creado métodos para preservar la privacidad cuando se usa el big data revela reis",TRUE
"474","https://www.perfil.com/noticias/opinion/big-data-y-desconfianza-con-los-gobiernos.phtml","la desconfianza de los ciudadanos en el gobierno la dificultad de análisis y el riesgo de violar la privacidad de los ciudadanos frenaron a los gobiernos no digitalizados en el uso extensivo del big data",TRUE
"475","https://www.perfil.com/noticias/economia/emilio-madero-negocios-surfeando-era-algoritmo-big-data.phtml","gracias a la inteligencia y el big data es posible conocer las necesidades del cliente y anticiparse a las necesidades y decisiones",TRUE
"476","https://www.perfil.com/noticias/economia/emilio-madero-negocios-surfeando-era-algoritmo-big-data.phtml","turismo 30 una empresa experta en big data te ayuda a planear tu próximo viaje        en esta nota big data inteligencia artificial negocios emilio madero",TRUE
"477","https://www.perfil.com/noticias/domingo/ante-el-diluvio-de-datos.phtml","en junio de 2008 escribió un provocador artículo en wired titulado el fin de la teoría el diluvio de datos hará que el método científico sea obsoleto una encendida defensa del potencial del big data y los algoritmos y la profecía de un auténtico cambio de paradigma los algoritmos haciéndoles cosquillas en los talones a newton darwin y einstein",TRUE
"478","https://www.perfil.com/noticias/domingo/ante-el-diluvio-de-datos.phtml","este último capítulo de tono reflexivo los invita a pensar en qué es lo que ven o no ven los sectores más escépticos de big data respecto del futuro y también cuáles son las razones que esgrimen los fundamentalistas de big data para justificar su entusiasmo",TRUE
"479","https://www.perfil.com/noticias/domingo/ante-el-diluvio-de-datos.phtml","big data no es todos los datos hacer una muestra aleatoria en la época de big data es como usar un caballo en la era del automóvil dicen viktor mayerschönberger y kenneth cukier en su sobreentusiasta libro sobre el tema militantemente titulado big data la revolución de los datos masivos",TRUE
"480","https://www.perfil.com/noticias/domingo/ante-el-diluvio-de-datos.phtml","los talibanes de big data hablan con frecuencia de n = todo en relación con esta idea la letra n es asiduamente usada en estadística para referirse al tamaño de la muestra",TRUE
